Customer_ID,Age,Gender,Driving_Experience,Vehicle_Type,Vehicle_Age,Region_Code,Annual_Premium,Policy_Tenure,Previous_Claims,Accidents_Reported,Claim_Amount_Last_Year,Vehicle_Damage,High_Risk
CUST027321,50.0,Female,15.0,Sedan,7,20,445.41,9,1,0,102.85,No,0
CUST027322,38.0,Male,47.0,Hatchback,11,10,453.35,5,0,0,859.89,No,0
CUST027323,24.0,Male,44.0,Truck,4,46,532.12,5,0,1,399.89,Yes,0
CUST027324,31.0,Male,26.0,Hatchback,11,1,469.29,10,0,0,7.18,Yes,0
CUST027325,50.0,Female,3.0,Sedan,6,43,490.16,7,0,0,16.95,Yes,0
CUST027326,21.0,Male,42.0,SUV,6,10,274.48,8,0,0,83.63,Yes,0
CUST027327,60.0,Male,0.0,Sedan,13,36,527.65,3,0,0,241.06,Yes,0
CUST027328,19.0,Female,45.0,Hatchback,2,33,430.21,4,0,1,63.21,No,0
CUST027329,57.0,Male,11.0,Hatchback,1,49,531.09,6,1,0,558.37,Yes,0
CUST027330,67.0,Female,45.0,Hatchback,7,21,410.75,2,0,0,270.24,Yes,0
CUST027331,48.0,Male,39.0,Truck,4,25,195.54,4,2,0,667.81,No,0
CUST027332,,Male,,SUV,9,30,,3,1,1,,,1
CUST027333,63.0,Male,42.0,Hatchback,11,17,494.08,3,0,0,755.34,No,0
CUST027334,47.0,Male,28.0,Sedan,6,43,549.85,3,0,0,75.51,Yes,0
CUST027335,67.0,Female,45.0,Hatchback,6,38,436.98,8,1,0,879.57,No,0
CUST027336,27.0,Male,36.0,Truck,0,15,353.34,5,1,1,90.15,Yes,0
CUST027337,69.0,Male,0.0,SUV,0,35,341.8,6,0,0,280.56,Yes,0
CUST027338,38.0,Male,18.0,SUV,14,9,393.54,2,0,0,321.48,Yes,0
CUST027339,67.0,Male,12.0,Sedan,0,44,475.81,8,0,0,7.14,Yes,0
CUST027340,69.0,Male,45.0,Hatchback,11,38,485.62,7,3,1,690.48,No,0
CUST027341,40.0,Male,8.0,Hatchback,7,15,307.11,9,0,2,509.88,No,0
CUST027342,54.0,Male,21.0,Truck,12,36,380.92,1,0,0,150.82,Yes,0
CUST027343,25.0,Male,24.0,Truck,2,49,519.92,10,0,0,119.72,Yes,0
CUST027344,27.0,Male,8.0,Truck,8,12,430.56,5,0,1,80.3,Yes,0
CUST027345,42.0,Female,34.0,Truck,12,11,356.54,1,1,0,496.04,No,0
CUST027346,50.0,Male,45.0,Truck,10,50,284.23,7,0,0,411.63,Yes,0
CUST027347,34.0,Female,45.0,Truck,5,47,287.36,9,3,0,156.41,Yes,0
CUST027348,,Male,,SUV,2,40,,5,1,0,,,1
CUST027349,41.0,Male,8.0,SUV,7,46,345.2,4,1,0,171.88,Yes,0
CUST027350,,Female,,Truck,5,45,,3,0,1,,,1
CUST027351,59.0,Female,16.0,Sedan,9,46,298.79,0,0,1,754.62,No,0
CUST027352,67.0,Female,11.0,Sedan,2,34,405.19,5,0,0,28.31,No,0
CUST027353,47.0,Female,8.0,Hatchback,12,11,421.44,4,0,0,388.8,Yes,0
CUST027354,18.0,Female,5.0,Truck,10,15,507.72,5,0,0,1031.46,Yes,0
CUST027355,34.0,Female,23.0,Sedan,11,21,521.92,5,0,0,24.69,No,0
CUST027356,45.0,Male,18.0,Truck,7,25,433.43,4,0,0,1461.34,No,0
CUST027357,30.0,Male,16.0,Sedan,1,3,460.36,10,0,0,153.54,No,0
CUST027358,27.0,Male,13.0,SUV,2,24,370.75,2,0,0,1450.62,No,0
CUST027359,18.0,Male,0.0,SUV,15,29,437.31,9,1,1,97.62,No,0
CUST027360,37.0,Female,46.0,Truck,5,33,355.59,8,0,1,274.55,Yes,0
CUST027361,24.0,Male,17.0,SUV,13,27,321.28,6,0,0,115.51,No,0
CUST027362,49.0,Male,29.0,Sedan,15,13,375.53,9,0,0,197.69,No,0
CUST027363,38.0,Male,48.0,SUV,10,1,571.59,5,0,0,170.27,Yes,0
CUST027364,43.0,Female,23.0,SUV,6,49,471.5,7,2,0,172.01,Yes,0
CUST027365,62.0,Female,15.0,Sedan,13,16,418.59,2,0,0,368.28,No,0
CUST027366,70.0,Male,40.0,SUV,0,1,167.79,1,0,2,695.54,No,0
CUST027367,,Male,,SUV,15,12,,10,0,0,,,1
CUST027368,55.0,Male,10.0,Truck,1,18,283.95,2,2,0,274.43,No,1
CUST027369,62.0,Male,50.0,Hatchback,10,21,308.18,9,0,0,719.26,No,0
CUST027370,57.0,Male,36.0,Sedan,8,26,395.19,0,0,0,0.37,Yes,0
CUST027371,65.0,Female,33.0,Hatchback,1,20,344.69,4,0,0,96.95,No,0
CUST027372,58.0,Female,37.0,SUV,11,12,539.45,10,1,0,146.33,No,0
CUST027373,62.0,Male,1.0,Hatchback,2,4,378.14,5,0,0,440.46,Yes,0
CUST027374,44.0,Female,35.0,SUV,8,1,390.01,3,1,0,468.5,Yes,0
CUST027375,51.0,Male,26.0,Sedan,4,2,480.27,10,1,0,670.19,No,0
CUST027376,29.0,Female,7.0,Truck,13,25,393.91,7,0,1,832.07,No,0
CUST027377,29.0,Female,15.0,SUV,3,5,515.75,8,0,1,325.62,No,0
CUST027378,32.0,Female,14.0,SUV,7,26,355.59,3,0,1,444.91,No,1
CUST027379,37.0,Male,0.0,SUV,2,29,477.67,7,1,0,290.62,Yes,0
CUST027380,27.0,Female,25.0,Sedan,1,31,378.67,3,1,0,139.86,No,0
CUST027381,,Male,,Hatchback,5,19,,0,0,0,,,1
CUST027382,43.0,Male,35.0,Hatchback,6,2,307.71,5,0,0,660.15,Yes,0
CUST027383,34.0,Female,2.0,Sedan,9,20,407.45,4,1,0,468.75,Yes,0
CUST027384,27.0,Male,0.0,Truck,5,5,540.02,0,0,1,75.54,Yes,0
CUST027385,28.0,Female,3.0,Truck,8,18,350.66,4,0,1,1077.49,No,0
CUST027386,34.0,Male,9.0,Sedan,9,12,293.9,6,1,1,164.79,Yes,0
CUST027387,28.0,Female,32.0,Hatchback,7,49,307.98,6,0,0,205.83,Yes,0
CUST027388,,Female,,Truck,10,7,,7,1,0,,,1
CUST027389,21.0,Male,14.0,Hatchback,7,16,366.63,8,0,0,115.38,Yes,0
CUST027390,42.0,Female,8.0,Hatchback,8,4,348.4,2,1,0,170.6,No,0
CUST027391,53.0,Female,47.0,SUV,14,1,299.63,2,1,0,81.97,Yes,0
CUST027392,70.0,Female,4.0,SUV,5,35,383.24,9,1,1,753.24,No,0
CUST027393,64.0,Male,32.0,SUV,12,15,328.89,3,0,2,436.46,Yes,0
CUST027394,48.0,Female,41.0,SUV,8,13,401.87,4,0,1,828.93,Yes,0
CUST027395,63.0,Female,48.0,Truck,2,1,451.84,0,0,0,293.87,No,0
CUST027396,46.0,Female,28.0,Sedan,10,24,350.36,5,0,0,174.44,Yes,0
CUST027397,48.0,Male,24.0,Truck,9,9,489.03,0,0,1,192.32,No,0
CUST027398,26.0,Male,18.0,Truck,5,44,453.89,3,1,0,713.91,No,0
CUST027399,65.0,Male,16.0,Sedan,11,16,393.23,0,0,0,489.49,Yes,0
CUST027400,18.0,Male,28.0,SUV,0,36,384.52,1,2,0,187.74,Yes,0
CUST027401,20.0,Male,20.0,SUV,0,45,478.9,1,1,0,183.11,Yes,0
CUST027402,21.0,Female,14.0,SUV,11,1,282.17,7,1,0,79.33,Yes,0
CUST027403,36.0,Female,25.0,Hatchback,13,35,447.81,5,0,0,826.46,Yes,0
CUST027404,58.0,Male,2.0,Sedan,11,18,546.19,5,1,0,543.73,No,0
CUST027405,39.0,Female,41.0,Sedan,15,37,276.69,10,1,0,402.36,Yes,0
CUST027406,68.0,Female,45.0,Truck,1,33,197.76,9,1,0,575.29,No,0
CUST027407,25.0,Male,29.0,Hatchback,14,15,183.27,2,0,0,301.3,Yes,0
CUST027408,42.0,Male,16.0,Sedan,2,29,287.86,7,0,0,541.09,No,0
CUST027409,21.0,Female,48.0,Sedan,14,4,442.25,10,2,0,1323.95,Yes,0
CUST027410,62.0,Male,5.0,Sedan,4,10,368.24,6,0,0,39.72,Yes,1
CUST027411,70.0,Male,12.0,Hatchback,12,42,389.33,4,0,0,6.42,Yes,0
CUST027412,68.0,Male,6.0,Hatchback,15,15,330.55,9,0,0,120.09,Yes,0
CUST027413,31.0,Female,40.0,Truck,15,45,242.38,4,0,0,1974.67,Yes,0
CUST027414,22.0,Male,15.0,Sedan,4,27,360.35,5,0,0,129.23,No,0
CUST027415,67.0,Female,4.0,Hatchback,13,35,371.71,0,0,0,48.91,Yes,0
CUST027416,67.0,Female,16.0,Hatchback,13,10,542.02,6,0,0,396.18,Yes,0
CUST027417,46.0,Female,0.0,Hatchback,7,14,471.0,0,0,1,473.05,No,0
CUST027418,38.0,Male,8.0,SUV,13,20,278.65,1,0,0,386.84,No,0
CUST027419,32.0,Female,49.0,Truck,2,36,352.69,5,1,0,308.1,Yes,0
CUST027420,40.0,Female,49.0,Sedan,11,28,310.99,0,0,0,76.94,No,0
CUST027421,34.0,Female,12.0,Truck,10,14,282.61,0,1,1,582.6,Yes,0
CUST027422,20.0,Female,27.0,SUV,14,36,481.69,4,0,2,576.5,Yes,0
CUST027423,50.0,Female,40.0,SUV,3,17,295.19,8,0,0,329.61,No,0
CUST027424,67.0,Female,20.0,Hatchback,14,49,546.46,3,0,0,373.0,Yes,0
CUST027425,44.0,Male,6.0,Sedan,14,22,341.97,6,0,0,85.45,Yes,0
CUST027426,33.0,Female,4.0,Sedan,13,18,328.47,8,0,2,129.71,No,0
CUST027427,23.0,Male,7.0,SUV,5,9,315.34,2,1,1,46.33,No,0
CUST027428,58.0,Male,22.0,Hatchback,4,49,312.54,10,0,0,1307.54,Yes,0
CUST027429,27.0,Male,32.0,Truck,0,50,216.43,6,0,1,84.99,No,0
CUST027430,46.0,Female,0.0,SUV,5,42,402.1,0,0,0,664.85,Yes,0
CUST027431,34.0,Male,29.0,Truck,8,10,532.87,10,1,1,513.99,No,0
CUST027432,56.0,Male,23.0,Sedan,8,17,560.62,10,1,1,3099.49,Yes,0
CUST027433,63.0,Female,22.0,SUV,8,3,301.9,6,0,0,423.08,No,0
CUST027434,31.0,Male,20.0,SUV,8,45,326.52,1,0,0,1115.19,No,0
CUST027435,29.0,Female,12.0,Truck,2,26,521.16,9,1,0,192.38,No,0
CUST027436,55.0,Female,49.0,Sedan,1,11,392.81,2,0,1,129.84,No,0
CUST027437,46.0,Female,33.0,SUV,3,14,329.38,1,0,0,1196.73,No,0
CUST027438,31.0,Female,40.0,Truck,12,13,414.72,7,0,1,973.72,Yes,0
CUST027439,25.0,Male,22.0,Hatchback,6,13,506.83,3,0,0,337.26,Yes,0
CUST027440,66.0,Male,37.0,SUV,8,33,487.41,2,0,0,766.4,Yes,0
CUST027441,57.0,Male,20.0,SUV,5,18,495.64,7,0,0,449.8,Yes,0
CUST027442,57.0,Female,50.0,Sedan,13,11,398.93,7,1,1,525.22,No,0
CUST027443,34.0,Male,21.0,SUV,4,45,463.3,1,0,1,104.82,Yes,0
CUST027444,60.0,Female,46.0,Truck,14,2,324.96,0,1,0,5.05,Yes,0
CUST027445,56.0,Male,40.0,Truck,5,30,547.5,4,0,0,215.74,Yes,0
CUST027446,40.0,Female,45.0,SUV,13,16,243.5,3,0,0,268.57,No,1
CUST027447,24.0,Male,40.0,SUV,0,25,452.59,3,1,0,478.65,No,0
CUST027448,29.0,Male,28.0,Sedan,13,35,221.47,1,3,0,270.49,Yes,0
CUST027449,33.0,Male,22.0,Truck,11,7,333.38,8,0,0,650.9,Yes,1
CUST027450,30.0,Female,21.0,Truck,5,14,338.82,1,1,0,14.03,No,0
CUST027451,64.0,Female,33.0,Sedan,1,17,352.89,10,0,1,752.02,Yes,0
CUST027452,36.0,Female,7.0,Truck,0,32,157.18,5,0,0,299.01,Yes,0
CUST027453,20.0,Female,46.0,Hatchback,11,23,397.06,8,1,0,676.33,No,0
CUST027454,60.0,Male,23.0,Hatchback,9,11,347.59,6,0,1,174.39,Yes,0
CUST027455,25.0,Female,43.0,Hatchback,15,8,364.13,5,3,0,285.6,Yes,0
CUST027456,57.0,Male,8.0,Sedan,11,36,231.4,7,1,0,597.78,Yes,0
CUST027457,29.0,Male,30.0,SUV,3,13,257.23,10,0,0,292.03,No,0
CUST027458,48.0,Female,10.0,Truck,4,38,290.02,10,0,0,243.92,No,0
CUST027459,52.0,Female,48.0,Sedan,0,3,375.04,5,0,0,728.13,Yes,0
CUST027460,37.0,Female,45.0,Truck,10,17,471.93,3,0,0,362.58,No,0
CUST027461,45.0,Female,37.0,Sedan,2,27,459.6,1,0,0,521.0,No,0
CUST027462,19.0,Female,30.0,Truck,15,41,346.78,5,0,1,53.8,No,0
CUST027463,44.0,Male,2.0,SUV,13,19,482.64,7,0,0,1001.26,Yes,0
CUST027464,20.0,Male,24.0,Hatchback,8,28,455.48,6,0,0,1407.68,No,0
CUST027465,65.0,Female,12.0,SUV,14,30,469.64,8,0,0,604.75,No,0
CUST027466,38.0,Male,15.0,SUV,11,41,384.49,5,0,1,134.38,Yes,0
CUST027467,68.0,Male,43.0,Sedan,8,2,411.36,2,0,0,129.67,Yes,0
CUST027468,69.0,Male,21.0,Truck,15,13,401.72,5,0,0,2708.87,No,0
CUST027469,24.0,Female,12.0,SUV,8,17,287.09,6,0,0,211.77,No,0
CUST027470,68.0,Female,18.0,Hatchback,1,50,442.99,4,0,0,1192.25,Yes,0
CUST027471,50.0,Male,27.0,SUV,13,18,510.22,6,1,0,1412.5,Yes,0
CUST027472,62.0,Female,20.0,Truck,13,34,443.51,3,0,0,325.55,No,0
CUST027473,63.0,Male,25.0,Hatchback,9,11,405.93,5,0,0,514.9,No,0
CUST027474,50.0,Male,40.0,Truck,7,50,368.26,8,0,1,798.52,No,0
CUST027475,53.0,Male,41.0,Hatchback,8,49,356.63,1,0,1,390.71,No,0
CUST027476,34.0,Female,50.0,Truck,12,20,329.46,9,1,0,1657.94,Yes,0
CUST027477,23.0,Male,16.0,SUV,6,31,443.43,0,1,0,330.83,Yes,0
CUST027478,69.0,Male,6.0,Hatchback,15,39,505.32,9,0,1,525.65,Yes,0
CUST027479,38.0,Female,25.0,Hatchback,12,9,339.14,7,3,0,100.7,No,0
CUST027480,55.0,Female,23.0,SUV,9,29,430.84,4,1,0,64.32,Yes,0
CUST027481,51.0,Male,16.0,Sedan,5,20,340.86,0,0,0,1151.57,Yes,0
CUST027482,66.0,Male,13.0,SUV,7,8,366.28,1,0,0,32.19,Yes,0
CUST027483,65.0,Female,3.0,Hatchback,6,34,279.25,6,0,0,6.5,No,0
CUST027484,29.0,Male,15.0,Truck,14,43,420.81,6,1,0,179.18,No,0
CUST027485,29.0,Male,19.0,Truck,13,1,403.75,5,2,0,37.34,Yes,0
CUST027486,35.0,Male,32.0,Sedan,11,31,353.79,8,0,1,26.66,No,0
CUST027487,65.0,Male,37.0,Hatchback,9,32,291.34,0,0,0,61.72,Yes,1
CUST027488,23.0,Male,48.0,Hatchback,5,1,526.49,1,0,0,285.65,Yes,0
CUST027489,30.0,Female,17.0,Hatchback,12,42,395.27,8,0,0,904.12,No,0
CUST027490,48.0,Male,27.0,Truck,7,34,584.64,0,0,1,44.73,Yes,0
CUST027491,42.0,Female,17.0,Truck,2,28,426.79,2,0,0,1609.96,No,0
CUST027492,65.0,Male,11.0,SUV,4,30,417.51,7,0,0,757.77,Yes,0
CUST027493,41.0,Female,36.0,Sedan,13,12,456.59,8,0,0,1473.03,Yes,0
CUST027494,59.0,Female,48.0,Sedan,8,27,490.17,2,0,0,279.99,No,0
CUST027495,,Male,,Hatchback,5,10,,9,0,1,,,1
CUST027496,50.0,Male,4.0,SUV,0,1,543.16,4,0,0,812.45,No,0
CUST027497,38.0,Male,41.0,Truck,3,9,411.73,0,0,0,304.79,Yes,0
CUST027498,56.0,Female,35.0,Sedan,10,13,405.92,9,1,1,1013.96,Yes,0
CUST027499,41.0,Male,10.0,Sedan,0,36,255.84,7,0,0,82.53,Yes,0
CUST027500,66.0,Male,50.0,Truck,4,16,326.92,7,1,0,2009.7,Yes,0
CUST027501,61.0,Male,40.0,Hatchback,10,24,365.09,2,1,0,87.82,Yes,0
CUST027502,69.0,Male,31.0,Truck,13,47,357.15,2,0,0,147.67,Yes,0
CUST027503,37.0,Female,0.0,Truck,0,24,200.02,4,0,0,1035.52,Yes,0
CUST027504,64.0,Male,21.0,Sedan,10,50,443.21,3,0,0,222.21,Yes,0
CUST027505,26.0,Female,21.0,Hatchback,1,6,334.95,9,0,0,62.09,No,0
CUST027506,48.0,Male,12.0,SUV,13,30,493.39,7,1,0,1820.12,Yes,0
CUST027507,45.0,Female,46.0,Truck,2,15,395.33,5,0,2,215.93,Yes,0
CUST027508,55.0,Female,4.0,Sedan,2,9,431.13,8,0,0,107.07,No,0
CUST027509,22.0,Female,30.0,Truck,14,18,389.96,3,0,0,621.53,No,0
CUST027510,54.0,Female,15.0,Hatchback,12,36,253.75,6,0,0,317.48,Yes,0
CUST027511,58.0,Female,29.0,Hatchback,4,38,418.16,3,1,0,267.77,No,0
CUST027512,51.0,Female,25.0,Sedan,5,50,488.28,8,0,1,116.73,Yes,0
CUST027513,27.0,Male,18.0,SUV,15,40,254.87,4,0,0,1419.95,No,0
CUST027514,49.0,Male,8.0,Truck,0,34,359.05,9,0,0,300.16,Yes,0
CUST027515,54.0,Female,18.0,Truck,1,8,202.99,2,0,0,1145.04,Yes,0
CUST027516,34.0,Male,4.0,Truck,13,14,320.46,3,0,0,415.6,Yes,0
CUST027517,70.0,Male,9.0,Hatchback,9,14,244.75,0,1,0,260.69,No,0
CUST027518,53.0,Male,32.0,SUV,14,43,347.23,1,1,1,453.02,No,0
CUST027519,53.0,Female,24.0,Hatchback,10,20,503.11,4,0,0,213.59,Yes,0
CUST027520,30.0,Female,7.0,SUV,2,29,455.79,0,0,1,78.19,Yes,0
CUST027521,37.0,Male,25.0,Truck,15,45,407.37,6,2,0,559.36,No,1
CUST027522,68.0,Male,31.0,Truck,9,23,347.41,1,1,0,471.98,No,0
CUST027523,55.0,Male,22.0,Sedan,8,37,283.61,5,1,1,375.03,No,0
CUST027524,36.0,Male,11.0,Sedan,7,23,391.4,9,1,0,1824.42,No,0
CUST027525,39.0,Male,37.0,Hatchback,10,2,327.62,0,0,1,93.45,No,0
CUST027526,33.0,Female,31.0,SUV,11,37,285.53,7,2,0,280.04,No,0
CUST027527,23.0,Female,31.0,Hatchback,15,13,273.46,0,0,0,199.74,Yes,0
CUST027528,28.0,Male,25.0,Hatchback,7,23,412.78,1,0,1,524.68,No,0
CUST027529,27.0,Female,1.0,Sedan,6,48,381.84,6,1,0,434.93,Yes,0
CUST027530,48.0,Female,29.0,Hatchback,12,38,493.12,1,0,0,1007.7,No,0
CUST027531,35.0,Male,38.0,Hatchback,4,20,385.89,5,1,0,729.25,Yes,0
CUST027532,49.0,Female,34.0,Truck,9,44,530.35,6,0,1,1020.9,No,0
CUST027533,58.0,Female,4.0,Truck,12,45,374.32,0,0,0,454.41,No,0
CUST027534,59.0,Female,19.0,Truck,8,2,444.52,4,0,1,378.71,Yes,0
CUST027535,64.0,Female,16.0,Sedan,12,36,455.78,5,0,0,493.69,No,0
CUST027536,41.0,Male,22.0,Truck,0,17,498.31,4,1,0,257.59,Yes,0
CUST027537,63.0,Female,32.0,Truck,9,48,660.25,1,1,1,2016.21,No,0
CUST027538,33.0,Female,39.0,Truck,0,9,590.28,7,0,0,1820.88,No,0
CUST027539,46.0,Female,45.0,SUV,7,49,166.7,1,0,1,744.4,No,0
CUST027540,56.0,Female,44.0,SUV,9,42,362.74,9,1,0,150.58,Yes,0
CUST027541,42.0,Male,11.0,Hatchback,8,38,384.56,9,0,0,526.67,No,0
CUST027542,57.0,Male,27.0,Truck,3,13,416.16,7,1,1,651.16,Yes,0
CUST027543,42.0,Male,4.0,Truck,1,37,389.27,10,0,0,188.24,No,0
CUST027544,57.0,Female,21.0,Hatchback,1,35,447.97,9,0,1,415.46,Yes,0
CUST027545,62.0,Male,1.0,Hatchback,5,49,578.24,0,1,0,25.56,No,0
CUST027546,36.0,Male,40.0,Truck,10,9,258.2,8,1,0,583.29,No,0
CUST027547,27.0,Male,1.0,Sedan,8,30,444.14,0,0,1,253.64,Yes,0
CUST027548,18.0,Male,32.0,Hatchback,1,5,318.67,4,1,2,572.07,Yes,0
CUST027549,44.0,Female,4.0,Hatchback,8,20,410.99,3,1,1,1142.29,Yes,0
CUST027550,39.0,Male,23.0,Truck,1,36,535.01,6,1,0,719.33,Yes,0
CUST027551,45.0,Male,18.0,Sedan,5,29,330.1,3,0,0,616.31,No,0
CUST027552,65.0,Male,37.0,Truck,8,23,334.13,7,1,0,696.06,Yes,0
CUST027553,52.0,Male,28.0,Truck,9,30,519.65,9,0,0,398.98,No,0
CUST027554,20.0,Female,40.0,SUV,11,9,734.16,8,0,0,322.19,Yes,0
CUST027555,55.0,Male,43.0,Truck,13,7,357.56,6,0,1,301.25,No,0
CUST027556,43.0,Male,7.0,Truck,6,11,388.55,4,0,0,1309.6,Yes,0
CUST027557,61.0,Female,37.0,Truck,2,13,287.74,6,1,0,219.41,No,0
CUST027558,22.0,Female,49.0,Hatchback,10,49,556.66,3,0,0,640.3,Yes,0
CUST027559,65.0,Male,3.0,Truck,6,26,437.59,10,1,1,225.72,No,0
CUST027560,66.0,Male,6.0,Hatchback,7,10,397.16,1,0,1,1052.21,Yes,0
CUST027561,27.0,Male,24.0,Truck,15,21,507.38,2,0,0,701.33,No,0
CUST027562,24.0,Female,1.0,SUV,12,17,426.59,5,0,0,259.57,Yes,0
CUST027563,47.0,Male,6.0,SUV,11,6,469.05,5,0,1,2281.42,No,0
CUST027564,42.0,Female,45.0,SUV,0,18,393.12,7,0,0,151.4,Yes,0
CUST027565,59.0,Female,7.0,Hatchback,11,8,399.53,4,0,1,10.45,No,0
CUST027566,51.0,Female,46.0,Hatchback,8,27,313.18,10,0,1,271.72,No,0
CUST027567,64.0,Male,28.0,Hatchback,9,23,367.54,1,0,1,306.81,Yes,1
CUST027568,38.0,Male,38.0,SUV,2,36,415.5,3,0,1,40.07,Yes,0
CUST027569,46.0,Female,20.0,Sedan,12,33,371.62,3,0,1,328.91,Yes,0
CUST027570,34.0,Male,20.0,Sedan,11,46,511.67,6,0,0,415.12,No,0
CUST027571,53.0,Male,45.0,Hatchback,10,49,378.36,7,0,0,256.56,No,0
CUST027572,57.0,Female,24.0,SUV,5,45,357.65,8,1,0,294.7,No,0
CUST027573,68.0,Female,30.0,SUV,11,4,386.64,3,0,1,196.82,No,0
CUST027574,38.0,Female,26.0,Truck,2,49,352.08,1,0,0,550.18,Yes,0
CUST027575,51.0,Male,32.0,Truck,10,50,486.72,7,1,1,79.22,No,0
CUST027576,70.0,Female,38.0,SUV,10,46,432.48,5,0,0,104.36,Yes,0
CUST027577,33.0,Male,13.0,Sedan,11,31,401.34,5,1,0,528.83,Yes,0
CUST027578,63.0,Female,33.0,Hatchback,8,38,535.27,10,0,0,330.25,Yes,0
CUST027579,61.0,Male,30.0,Hatchback,12,10,394.07,0,0,0,1510.67,Yes,0
CUST027580,26.0,Male,47.0,SUV,5,11,394.76,5,0,0,425.09,No,0
CUST027581,61.0,Female,36.0,Hatchback,10,17,344.44,0,0,0,319.32,No,0
CUST027582,20.0,Male,5.0,SUV,3,17,278.8,8,0,0,278.33,Yes,0
CUST027583,40.0,Female,25.0,Sedan,0,12,456.02,6,0,0,412.55,Yes,0
CUST027584,30.0,Male,28.0,Truck,7,2,271.14,10,1,1,41.29,No,0
CUST027585,55.0,Female,31.0,Hatchback,6,5,399.9,1,0,0,735.79,Yes,1
CUST027586,51.0,Female,4.0,Hatchback,2,11,509.42,0,1,1,1125.33,Yes,0
CUST027587,47.0,Male,18.0,Hatchback,8,34,347.55,5,1,0,359.31,Yes,0
CUST027588,56.0,Female,8.0,Sedan,0,27,391.56,7,1,0,2234.15,Yes,0
CUST027589,43.0,Male,16.0,SUV,6,6,371.89,7,1,0,40.63,No,0
CUST027590,49.0,Male,37.0,Hatchback,9,23,437.34,7,0,0,491.8,No,0
CUST027591,37.0,Female,0.0,Sedan,9,40,442.28,8,0,0,897.18,Yes,0
CUST027592,63.0,Female,12.0,Hatchback,13,15,606.45,5,1,0,223.95,Yes,0
CUST027593,55.0,Female,20.0,Truck,5,27,444.13,2,0,0,397.12,Yes,0
CUST027594,26.0,Female,13.0,SUV,14,27,360.47,6,0,0,35.58,Yes,0
CUST027595,56.0,Female,18.0,Sedan,7,17,368.23,8,0,1,785.11,No,0
CUST027596,68.0,Male,13.0,Sedan,12,7,441.39,9,0,0,432.53,No,0
CUST027597,,Female,,Hatchback,11,6,,10,2,1,,,1
CUST027598,62.0,Male,7.0,Sedan,8,35,406.11,7,1,1,162.29,No,0
CUST027599,55.0,Female,39.0,Hatchback,8,36,392.27,8,1,0,6.57,Yes,0
CUST027600,21.0,Male,24.0,SUV,3,38,248.98,9,1,1,210.19,No,0
CUST027601,29.0,Female,17.0,SUV,14,17,390.03,10,1,1,110.19,No,0
CUST027602,43.0,Female,12.0,Sedan,13,28,456.19,9,1,0,512.12,No,0
CUST027603,,Female,,Truck,2,50,,0,0,1,,,1
CUST027604,27.0,Male,8.0,Sedan,3,1,358.28,4,0,1,196.34,Yes,1
CUST027605,33.0,Female,25.0,SUV,13,21,463.9,8,1,1,392.27,No,0
CUST027606,18.0,Female,22.0,SUV,5,36,419.14,1,1,0,261.35,No,0
CUST027607,29.0,Male,33.0,Truck,12,31,409.57,2,0,0,499.61,Yes,0
CUST027608,69.0,Male,12.0,Truck,15,22,349.59,4,0,0,1040.69,No,0
CUST027609,68.0,Male,39.0,SUV,4,40,629.68,1,0,0,289.56,No,0
CUST027610,39.0,Male,38.0,Hatchback,7,41,225.54,1,0,0,521.54,Yes,0
CUST027611,46.0,Female,13.0,Hatchback,4,10,399.83,3,0,1,822.69,No,0
CUST027612,36.0,Female,28.0,Sedan,3,28,389.22,0,1,0,663.08,No,0
CUST027613,47.0,Female,37.0,SUV,11,27,391.93,8,1,0,304.03,Yes,0
CUST027614,45.0,Female,26.0,Sedan,1,13,456.64,9,1,1,107.98,No,0
CUST027615,38.0,Male,21.0,Hatchback,2,1,271.61,1,2,0,262.06,No,0
CUST027616,35.0,Male,40.0,SUV,1,43,556.41,9,0,0,2081.83,Yes,0
CUST027617,,Female,,SUV,4,22,,7,1,0,,,1
CUST027618,41.0,Male,42.0,Truck,7,23,431.82,8,1,0,1085.64,No,0
CUST027619,43.0,Female,24.0,Sedan,3,34,550.82,3,0,0,281.3,Yes,0
CUST027620,53.0,Female,28.0,Hatchback,4,11,494.51,0,0,0,276.72,No,0
CUST027621,60.0,Female,21.0,Hatchback,11,22,240.33,10,2,0,341.86,No,0
CUST027622,33.0,Male,12.0,Truck,1,49,483.29,9,1,0,218.29,No,0
CUST027623,69.0,Male,27.0,Truck,10,5,422.35,9,0,0,353.2,Yes,0
CUST027624,49.0,Male,12.0,SUV,6,10,419.61,7,0,0,221.63,Yes,0
CUST027625,19.0,Female,21.0,Sedan,10,9,348.78,1,0,0,636.29,No,0
CUST027626,26.0,Male,45.0,SUV,14,17,423.87,1,2,0,94.44,Yes,0
CUST027627,35.0,Female,48.0,Truck,2,16,412.08,4,0,0,32.87,Yes,0
CUST027628,66.0,Female,26.0,SUV,7,10,199.98,5,0,0,515.31,No,0
CUST027629,66.0,Male,29.0,Hatchback,1,21,368.49,8,1,0,63.73,Yes,0
CUST027630,63.0,Male,27.0,Truck,1,2,457.18,8,1,0,73.39,Yes,0
CUST027631,62.0,Male,46.0,Hatchback,3,47,341.27,2,0,1,1215.66,No,0
CUST027632,36.0,Male,40.0,SUV,7,36,372.01,0,0,0,70.43,Yes,0
